Resource Name,County,National Register Date,National Register Number,Longitude,Latitude,Georeference
Keeney House,Genesee,09/11/1979,90NR00531,-77.9932571136,42.9772450524,POINT (-77.9932571136 42.9772450524)
"Van Steenburgh, Tobias, House",Ulster,12/09/1999,99NR01561,-74.0160277027,41.9270266532,POINT (-74.0160277027 41.9270266532)
"North Fifth Street, Houses at 37-47",Columbia,11/15/2003,03NR05071,-73.7853486193,42.250792687,POINT (-73.7853486193 42.250792687)
"Lincoln, Anselm, House",Franklin,04/21/1975,90NR00503,-74.294220107,44.8468367371,POINT (-74.294220107 44.8468367371)
"Rider, Johannes, Stone House",Ulster,08/10/1995,95NR00847,-74.2235458617,41.8264480899,POINT (-74.2235458617 41.8264480899)
Sloat House,Rockland,11/05/1974,90NR02420,-74.1940498429,41.1517517283,POINT (-74.1940498429 41.1517517283)
Talavera (William Van Ness House),Columbia,08/08/1997,97NR01199,-73.7239868626,42.2399285961,POINT (-73.7239868626 42.2399285961)
"Ten Broeck, Benjamin, House",Ulster,12/07/2005,05NR05471,-73.970291526,41.9760636313,POINT (-73.970291526 41.9760636313)
"Wheeler, William E., House",Cattaraugus,01/11/2002,01NR01871,-78.3393436177,42.0413822103,POINT (-78.3393436177 42.0413822103)
"Shoecroft, Matthew, House",Oswego,11/15/1988,90NR02162,-76.0615697823,43.6421627296,POINT (-76.0615697823 43.6421627296)
"Eighth Avenue, House at 290",Nassau,02/18/1988,90NR01758,-73.64760087,40.8505461581,POINT (-73.64760087 40.8505461581)
Kingston/Rondout 2 Lighthouse,Ulster,05/29/1979,90NR01098,-73.9625564573,41.9209267224,POINT (-73.9625564573 41.9209267224)
Stewart Cobblestone House,Monroe,03/04/1997,96NR01084,-77.5571838343,43.0329642543,POINT (-77.5571838343 43.0329642543)
Silvernail House,Columbia,06/11/2010,10NR06100,-73.6220972697,42.0279271573,POINT (-73.6220972697 42.0279271573)
House at 226 West Penn (Long Beach Historical Museum),Nassau,09/24/2008,08NR05887,-73.6708203915,40.5852199539,POINT (-73.6708203915 40.5852199539)
Davis Stone House,Ulster,08/12/1999,99NR01484,-74.1997286085,41.8188881724,POINT (-74.1997286085 41.8188881724)
Smith McLoud House,Yates,08/22/1994,94NR00648,-77.2639472819,42.6021534409,POINT (-77.2639472819 42.6021534409)
Kent-Delord House,Clinton,02/18/1971,90NR00173,-73.448109114,44.7006557664,POINT (-73.448109114 44.7006557664)
Alvord House,Onondaga,08/27/1976,90NR02093,-76.1332623829,43.0889284148,POINT (-76.1332623829 43.0889284148)
"Clarke, Edwin W. and Charlotte, House",Oswego,02/26/2002,02NR01892,-76.5001928648,43.4566242423,POINT (-76.5001928648 43.4566242423)
"Van Rensselaer, Henry I., House",Columbia,09/16/1993,93NR00454,-73.7566985852,42.1890033264,POINT (-73.7566985852 42.1890033264)
"Burnham, Thomas, House",Warren,09/29/1984,90NR02701,-73.6431027799,43.3182250893,POINT (-73.6431027799 43.3182250893)
"Dodge, William E., House",Bronx,08/29/1977,90NR00049,-73.9132708402,40.8949074565,POINT (-73.9132708402 40.8949074565)
Louis A. and Laura Stirn House,Richmond,11/12/2010,10NR06149,-74.087758594,40.6284619372,POINT (-74.087758594 40.6284619372)
"DuBois, Henry A., and Evalina, House",Columbia,12/06/2004,04NR05257,-73.7812251814,42.2378800631,POINT (-73.7812251814 42.2378800631)
"Wood, Wilford, House",Orange,08/28/1998,98NR01376,-74.0727629235,41.4112159019,POINT (-74.0727629235 41.4112159019)
Houser-Conklin House,Rockland,10/01/2010,10NR06142,-74.0660407746,41.134394333,POINT (-74.0660407746 41.134394333)
"Fifth Avenue, Houses at 1026-1028",New York,02/12/1999,98NR01393,-73.9612164647,40.7799035051,POINT (-73.9612164647 40.7799035051)
Jenkins House,Schenectady,10/11/1984,90NR02669,-74.188540177,42.7461514192,POINT (-74.188540177 42.7461514192)
James H. and Sarah Johnson House,Monroe,02/02/2022,20NR00125,-77.4889298849,43.1405313977,POINT (-77.4889298849 43.1405313977)
Wiggins-Collamer House,Saratoga,10/31/2007,07NR05746,-73.7915483763,42.9947022964,POINT (-73.7915483763 42.9947022964)
Market House,Oswego,06/20/1974,90NR02147,-76.5107218485,43.4571453624,POINT (-76.5107218485 43.4571453624)
"Barley, Zachariah, Stone House",Ulster,08/10/1995,95NR00848,-74.2386064849,41.8252505888,POINT (-74.2386064849 41.8252505888)
House at 251 Rocklyn Avenue (Brower House),Nassau,09/15/2008,07NR05779,-73.6653086298,40.6519562086,POINT (-73.6653086298 40.6519562086)
Old Allegany County Courthouse,Allegany,08/21/1972,90NR00030,-78.0154678584,42.3053027453,POINT (-78.0154678584 42.3053027453)
Public Bath House #3,Westchester,10/21/1985,90NR02475,-73.8891647733,40.9353279518,POINT (-73.8891647733 40.9353279518)
Hunt House,Seneca,08/29/1980,90NR02217,-76.8443924055,42.9026816138,POINT (-76.8443924055 42.9026816138)
"Crounse, Frederick, House",Albany,11/10/1982,90NR01680,-74.0196591745,42.6802584598,POINT (-74.0196591745 42.6802584598)
William J. Greenman House,Cortland,08/11/2011,11NR06206,-76.1776009544,42.6041101267,POINT (-76.1776009544 42.6041101267)
"Vanderbilt, Mrs. Graham Fair, House",New York,10/29/1982,90NR00900,-73.9550087872,40.7848208147,POINT (-73.9550087872 40.7848208147)
Whitman-Place House,Suffolk,09/26/1985,90NR01858,-73.4190992077,40.8197502647,POINT (-73.4190992077 40.8197502647)
"Brown, Luke, House",St. Lawrence,06/06/2003,99NR01509,-74.9020895809,44.6293616643,POINT (-74.9020895809 44.6293616643)
"Bradley, Amzi, House",Niagara,11/15/2002,02NR04944,-78.5231736438,43.2718590109,POINT (-78.5231736438 43.2718590109)
"Hasbrouck, Major Jacob Jr., Stone House",Ulster,07/20/1999,99NR01490,-74.086866019,41.7607078486,POINT (-74.086866019 41.7607078486)
Southworth House,Tompkins,06/08/1984,90NR02273,-76.2970610589,42.4920272333,POINT (-76.2970610589 42.4920272333)
"216-264 Ovington Avenue, Houses at",Kings,06/05/2007,06NR05692,-74.0277320555,40.6349689242,POINT (-74.0277320555 40.6349689242)
"Weeks, Charles M., House",Suffolk,09/26/1985,90NR01854,-73.4183585018,40.8796330452,POINT (-73.4183585018 40.8796330452)
Scott-Edwards House,Richmond,02/11/1983,90NR01016,-74.1235377911,40.6288095254,POINT (-74.1235377911 40.6288095254)
Odell House - Rochambeau Headquarters,Westchester,03/28/1973,90NR02436,-73.8173904322,41.0195187632,POINT (-73.8173904322 41.0195187632)
Coppola House,Albany,11/10/1982,90NR01654,-74.0411082126,42.6909277662,POINT (-74.0411082126 42.6909277662)
Neville House,Richmond,07/28/1977,90NR01028,-74.099128019,40.644449255,POINT (-74.099128019 40.644449255)
"Aurora Street, House at 18",Cayuga,02/24/1995,95NR00789,-76.4229556026,42.7109179357,POINT (-76.4229556026 42.7109179357)
"Perry, Ezikial, House",Yates,08/24/1984,94NR00686,-77.0990954867,42.6668299852,POINT (-77.0990954867 42.6668299852)
Union Meeting House,Jefferson,09/27/1985,90NR01128,-76.2412930604,44.1720157738,POINT (-76.2412930604 44.1720157738)
"Hilton, Adam, House",Albany,11/10/1982,90NR01631,-74.0384316445,42.6918035455,POINT (-74.0384316445 42.6918035455)
Jericho Friends Meeting House Complex,Nassau,05/10/2002,00NR01618,-73.536163084,40.7950587166,POINT (-73.536163084 40.7950587166)
Mabee House,Schenectady,05/22/1978,90NR02652,-74.0316087612,42.8650601182,POINT (-74.0316087612 42.8650601182)
Tuthill-Lapham House  (Friendly Hall),Suffolk,03/13/2009,08NR05957,-72.851067355,40.9647853925,POINT (-72.851067355 40.9647853925)
Moses Yeomans House,Ulster,02/20/2009,06NR05572,-73.9739941175,41.9287335639,POINT (-73.9739941175 41.9287335639)
"Royce, Deodatus, House",Tioga,07/02/1984,90NR02234,-76.1852907291,42.3237879754,POINT (-76.1852907291 42.3237879754)
Hubbs-Burr House,Suffolk,,90NR01827,-73.2962604388,40.8525769115,POINT (-73.2962604388 40.8525769115)
Dayton-Williams House,Washington,11/08/2006,06NR05632,-73.2842361878,43.433787421,POINT (-73.2842361878 43.433787421)
"Pangburn, Stephen, House",Albany,11/10/1982,90NR01662,-73.9821766773,42.7440403727,POINT (-73.9821766773 42.7440403727)
"Thompson, Henry Dwight, House",Chautauqua,09/26/1983,90NR00126,-79.568831333,42.3172459794,POINT (-79.568831333 42.3172459794)
James Keith House,Herkimer,01/15/2014,13NR06466,-75.0222617521,43.1706150355,POINT (-75.0222617521 43.1706150355)
"Royce, J. B., House and Farm Complex",Tioga,07/02/1984,90NR02235,-76.1793759985,42.327754709,POINT (-76.1793759985 42.327754709)
John Losee House,Jefferson,02/14/2014,13NR06504,-75.9298487279,43.9168378192,POINT (-75.9298487279 43.9168378192)
Delaware and Hudson Railroad Freight House,Albany,02/20/1998,90NR02864,-73.6982671196,42.7725832664,POINT (-73.6982671196 42.7725832664)
Miller's House at Red Mills,Ulster,09/26/1983,90NR01089,-74.2754648048,41.6285243019,POINT (-74.2754648048 41.6285243019)
Skinny House,Westchester,05/18/2015,14NR06618,-73.7423406746,40.9548187027,POINT (-73.7423406746 40.9548187027)
Zimmerman House,Chemung,10/07/1983,90NR00149,-76.8196426085,42.1632601129,POINT (-76.8196426085 42.1632601129)
Graham-Brush Log House,Dutchess,07/22/1999,99NR01492,-73.655206354,41.9801554015,POINT (-73.655206354 41.9801554015)
Race Rock Lighthouse,Suffolk,04/29/2005,03NR05109,-72.0470543357,41.2435840319,POINT (-72.0470543357 41.2435840319)
Indian Rock Schoolhouse,Dutchess,04/01/2002,02NR01896,-73.5462283887,41.8614814565,POINT (-73.5462283887 41.8614814565)
Osterhout Stone House,Ulster,07/05/2001,01NR01790,-73.9534538483,42.0258031288,POINT (-73.9534538483 42.0258031288)
Macomber Stone House,Schenectady,10/11/1984,90NR02636,-74.2145000119,42.7213700903,POINT (-74.2145000119 42.7213700903)
Winslow-Turner Carriage House,Clinton,11/12/1982,90NR00193,-73.4744747251,44.6987094256,POINT (-73.4744747251 44.6987094256)
Alling and Cory Buffalo Warehouse,Erie,02/17/2010,09NR06075,-78.8695922101,42.8829316441,POINT (-78.8695922101 42.8829316441)
"Buffett, Joseph, House",Suffolk,09/26/1985,90NR01804,-73.4449084409,40.8382450949,POINT (-73.4449084409 40.8382450949)
Sea Cliff Fire House,Nassau,05/18/2003,02NR04986,-73.6446424151,40.8485897583,POINT (-73.6446424151 40.8485897583)
"Witbeck, William A., House",Columbia,12/12/1994,94NR00749,-73.7599565942,42.3888571639,POINT (-73.7599565942 42.3888571639)
"Edwards, John B. and Lydia, House",Oswego,12/04/2001,01NR01867,-76.5040340727,43.4546089415,POINT (-76.5040340727 43.4546089415)
Payne Cobblestone House,Livingston,11/01/2006,06NR05639,-77.662349019,42.7363040702,POINT (-77.662349019 42.7363040702)
Rufus and Flora Bates House,Tompkins,08/29/2010,08NR05882,-76.4924444221,42.4382977128,POINT (-76.4924444221 42.4382977128)
"Wilson, Warren, House",Jefferson,09/27/1985,90NR01130,-76.2734267377,44.1305698061,POINT (-76.2734267377 44.1305698061)
"Flagg, Ethan, House (Blessed Sacrament Monastery)",Westchester,08/12/1998,98NR01359,-73.8924892136,40.9405348589,POINT (-73.8924892136 40.9405348589)
Mulhern House,Dutchess,09/29/1984,90NR00445,-73.9212019096,41.5972939506,POINT (-73.9212019096 41.5972939506)
Senate House,Ulster,08/21/1971,90NR01102,-74.018744915,41.9343962624,POINT (-74.018744915 41.9343962624)
"Hatch, Barbara Rutherford, House",New York,06/09/1983,90NR00755,-73.9655227303,40.7646339968,POINT (-73.9655227303 40.7646339968)
James C. Beecher House,Tioga,07/27/2012,12NR06340,-76.2460386103,42.1044214495,POINT (-76.2460386103 42.1044214495)
"Wilmarth, Martin L. C., House",Warren,09/29/1984,90NR02735,-73.6568470963,43.3180780299,POINT (-73.6568470963 43.3180780299)
William Payne House,Monroe,06/20/2012,12NR06322,-77.7333378696,43.179520858,POINT (-77.7333378696 43.179520858)
"Hyatt, Caleb, House",Westchester,01/22/1973,90NR02509,-73.8001506965,40.9816319109,POINT (-73.8001506965 40.9816319109)
Stanley H. Lowndes House,Suffolk,05/20/2019,16NR00070,-73.3548629536,40.9048927374,POINT (-73.3548629536 40.9048927374)
Pelham Picture House,Westchester,05/28/2010,04NR05247,-73.8117158275,40.9073601481,POINT (-73.8117158275 40.9073601481)
"Parsons, Ambrose, House",Suffolk,11/07/1995,95NR00857,-72.1567212935,41.0204344809,POINT (-72.1567212935 41.0204344809)
"Rankin, John, House",Kings,11/16/1978,90NR01336,-73.998799796,40.6815408106,POINT (-73.998799796 40.6815408106)
"North, Benjamin D., House",Otsego,07/11/1985,90NR02172,-74.8352131629,42.7034548119,POINT (-74.8352131629 42.7034548119)
Church Missions House,New York,06/03/1982,90NR00746,-73.9867152195,40.7392559407,POINT (-73.9867152195 40.7392559407)
"Deland, Henry, House",Monroe,04/17/1980,90NR01527,-77.4413732929,43.0988226008,POINT (-77.4413732929 43.0988226008)
Tunnicliff-Jordan House,Otsego,09/24/2010,10NR06109,-74.9919063168,42.854178986,POINT (-74.9919063168 42.854178986)
"Burleigh, H. G., House",Essex,11/15/1988,90NR00478,-73.424019453,43.8458278154,POINT (-73.424019453 43.8458278154)
Theta Xi Alpha Chapter House,Rensselaer,12/11/2013,13NR06457,-73.6750196417,42.7304997617,POINT (-73.6750196417 42.7304997617)
"Shew, Godfrey, House",Fulton,07/12/2006,06NR05569,-74.1235634506,43.1450443102,POINT (-74.1235634506 43.1450443102)
"Mooney, Edward, House",New York,12/12/1976,90NR00938,-73.9975044595,40.7146446758,POINT (-73.9975044595 40.7146446758)
Haskell House,Orange,06/04/1973,90NR02309,-74.0425150229,41.4805532077,POINT (-74.0425150229 41.4805532077)
Van Slyke House,Herkimer,11/08/2021,21NR00033,-74.9323563552,43.0087723789,POINT (-74.9323563552 43.0087723789)
Walsh-Havemeyer House,Orange,03/23/2010,09NR06082,-74.0182082004,41.4895893997,POINT (-74.0182082004 41.4895893997)
House at 195 Prospect Avenue,Nassau,02/18/1988,90NR01753,-73.6505418995,40.8470300388,POINT (-73.6505418995 40.8470300388)
Waterman-Gramps House,Montgomery,09/27/1980,90NR01559,-74.6117305048,42.9357748054,POINT (-74.6117305048 42.9357748054)
"Archer, William, House",Jefferson,11/19/1980,90NR01161,-75.9806051369,44.0028265095,POINT (-75.9806051369 44.0028265095)
"MaGee, Merrill, House",Warren,04/11/1985,90NR02742,-73.7768483513,43.4959372861,POINT (-73.7768483513 43.4959372861)
"West 24th Street, Houses at 437-459",New York,10/29/1982,90NR00892,-74.0026829246,40.7481841998,POINT (-74.0026829246 40.7481841998)
"Birdsall, Stephen T., House",Warren,09/29/1984,90NR02700,-73.6441588879,43.317552805,POINT (-73.6441588879 43.317552805)
Dunning House,Orange,12/28/2001,01NR01853,-74.4569905498,41.3849647724,POINT (-74.4569905498 41.3849647724)
McFarlane-Bredt House,Richmond,09/08/1983,90NR01031,-74.0630913917,40.6146889696,POINT (-74.0630913917 40.6146889696)
Benner House,Dutchess,07/09/1987,90NR00456,-73.9096624362,41.9208396021,POINT (-73.9096624362 41.9208396021)
Shorter House,Orange,08/28/1998,98NR01383,-74.3450124962,41.5716391392,POINT (-74.3450124962 41.5716391392)
Sagamore Apartment House,Onondaga,09/18/2017,17NR00048,-76.1619496378,43.0379690581,POINT (-76.1619496378 43.0379690581)
"Pitt, Newton M., House",Oswego,11/15/1988,90NR02167,-76.0834109305,43.6432173539,POINT (-76.0834109305 43.6432173539)
House at 65 Twentieth Avenue,Nassau,02/18/1988,90NR01764,-73.6521079388,40.8459173944,POINT (-73.6521079388 40.8459173944)
"Hutchinson, Gen. Orrin, House",Onondaga,04/13/1973,90NR02090,-76.2161178518,42.9952568315,POINT (-76.2161178518 42.9952568315)
Coons House,Columbia,10/07/1983,90NR00226,-73.8936835093,42.0930705744,POINT (-73.8936835093 42.0930705744)
Wing-Northup House,Washington,09/12/2008,96NR00937,-73.5874089526,43.2690455609,POINT (-73.5874089526 43.2690455609)
Little House,Rockland,07/12/1990,90NR03076,-73.9123025785,41.0119284518,POINT (-73.9123025785 41.0119284518)
Lynfield (Milton Ham House),Dutchess,03/19/1987,90NR00365,-73.7440131849,41.7736552765,POINT (-73.7440131849 41.7736552765)
Sutton/Chapman/Howland House,Tioga,12/15/1997,97NR01273,-76.1837621621,42.2200890745,POINT (-76.1837621621 42.2200890745)
"Blake, John, House",Orange,12/20/1984,90NR02349,-74.2089727642,41.4928716663,POINT (-74.2089727642 41.4928716663)
Barrett House,Dutchess,11/26/1982,90NR00384,-73.9275148607,41.7006285149,POINT (-73.9275148607 41.7006285149)
Remington House,Herkimer,08/21/1997,97NR01228,-75.0862968518,42.9914586925,POINT (-75.0862968518 42.9914586925)
"Parry, John E., House",Warren,09/29/1984,90NR02723,-73.6358661712,43.3108941693,POINT (-73.6358661712 43.3108941693)
"Stower, Asa, House",Warren,04/12/2006,03NR05135,-73.6201511451,43.3480132229,POINT (-73.6201511451 43.3480132229)
"Shelp, John, Cobblestone House",Orleans,11/20/2008,08NR05899,-78.4639243061,43.1561755316,POINT (-78.4639243061 43.1561755316)
"Wright, Reuben, House",Chautauqua,09/26/1983,90NR00130,-79.5663625856,42.3301892246,POINT (-79.5663625856 42.3301892246)
Sheldon Cobblestone House,Monroe,11/29/1996,96NR01082,-77.5033660567,42.9963126006,POINT (-77.5033660567 42.9963126006)
"Harrison, Edward, House [Alumni House]",Monroe,10/22/2010,10NR06104,-77.9431320326,43.2115764238,POINT (-77.9431320326 43.2115764238)
"Houghtaling, Abraham, House",Albany,02/20/1998,98NR01296,-73.7974694625,42.4751696341,POINT (-73.7974694625 42.4751696341)
Spicer-Millard House,Yates,08/24/1994,94NR00639,-77.0437974139,42.5006665823,POINT (-77.0437974139 42.5006665823)
"Johnson, James Weldon, House",New York,05/11/1976,90NR00708,-73.9429795568,40.815318841,POINT (-73.9429795568 40.815318841)
"Gray, E.L., House",Franklin,11/06/1992,93NR00496,-74.1273907606,44.3266842017,POINT (-74.1273907606 44.3266842017)
"Richardson, Thomas, House",Herkimer,09/07/1984,90NR00589,-75.047830942,43.0198276627,POINT (-75.047830942 43.0198276627)
"Gardner, Silas, House",Orange,03/28/1980,90NR02306,-74.0698437968,41.5271637248,POINT (-74.0698437968 41.5271637248)
"Valentine, Philip, House",Suffolk,,94NR00592,-73.3890865524,40.8184492873,POINT (-73.3890865524 40.8184492873)
Jagger House,Suffolk,12/12/1978,90NR01886,-72.6762136051,40.8175638991,POINT (-72.6762136051 40.8175638991)
"Shepherd, William, House",Steuben,09/30/1983,90NR02032,-77.3228292266,42.3378722442,POINT (-77.3228292266 42.3378722442)
"Little, Russell M., House",Warren,09/29/1984,90NR02719,-73.6407380781,43.3111095735,POINT (-73.6407380781 43.3111095735)
Col. Peter Vroman House,Schoharie,04/12/2019,18NR00095,-74.301780624,42.6799021143,POINT (-74.301780624 42.6799021143)
Van Denbergh-Simmons House,Albany,10/03/1985,90NR02795,-73.734569067,42.7855078954,POINT (-73.734569067 42.7855078954)
Chapel House,Albany,11/10/1982,90NR01653,-73.8305182977,42.6827760698,POINT (-73.8305182977 42.6827760698)
"Cole, Thomas, House",Greene,10/15/1966,90NR00549,-73.8610674574,42.2255991918,POINT (-73.8610674574 42.2255991918)
Breckwoldt-Ward House,Herkimer,03/15/2005,97NR01175,-74.7690480336,43.0946648552,POINT (-74.7690480336 43.0946648552)
Fulton County Courthouse,Fulton,07/24/1972,90NR00518,-74.3749431784,43.0067893444,POINT (-74.3749431784 43.0067893444)
Davis Town Meeting House,Suffolk,08/15/2001,97NR01214,-72.9954592901,40.8715212375,POINT (-72.9954592901 40.8715212375)
"Snow, C. W., Warehouse",Onondaga,04/12/2007,06NR05624,-76.1540942946,43.0527480705,POINT (-76.1540942946 43.0527480705)
"O'Donohue, C. A., House",Suffolk,09/26/1985,90NR01832,-73.4240085699,40.899894504,POINT (-73.4240085699 40.899894504)
"352 and 353 Riverside Drive, Townhouses at",New York,09/01/2005,05NR05485,-73.9691014361,40.803168744,POINT (-73.9691014361 40.803168744)
House at 8 Berkley Drive,Niagara,05/04/2009,08NR05877,-78.6880877695,43.1554354687,POINT (-78.6880877695 43.1554354687)
Downs House & Farm,Suffolk,05/31/2016,15NR00136,-72.5972352219,40.9759598594,POINT (-72.5972352219 40.9759598594)
"Douglas, Adelaide L. T., House",New York,07/15/1982,90NR00781,-73.9794123411,40.7491311155,POINT (-73.9794123411 40.7491311155)
Barringer-Overbaugh-Lasher House,Columbia,12/02/2014,14NR06591,-73.8730933092,42.1304059185,POINT (-73.8730933092 42.1304059185)
