OBJECTID,City,Block,Lot,Street & Number,BBL,Property Name,LPC_LPNumb,LPC_SiteDe,LPC_SiteSt,LPC_Altern,DesDate,LandmarkTy,URL_REPORT,Shape_Leng,Shape_Area,Type,County
150,Manhattan,818,33,9 West 16th Street,1008180033,9 West 16th Street Building,LP-01583,"Borough of Manhattan Tax Map Block 818, Lot 33.",Designated,,5/1/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1583.pdf,258.2903655,3213.417508,other,New York
152,Manhattan,1037,37,304 West 47th Street,1010370037,Fire Engine Company No. 54,LP-02299,"Borough of Manhattan Tax Map Block 1037, Lot 37.",Designated,,11/18/08,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2299.pdf,212.4446326,2001.05243,other,New York
155,Manhattan,101,2,41 Park Row,1001010002,New York Times Building,LP-02031,"Borough of Manhattan Tax Map Block 101, Lot 2.",Designated,,3/16/99,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2031.pdf,357.7543247,7695.018322,other,New York
159,Manhattan,176,11,39 Worth Street,1001760011,39 Worth Street Building,LP-02539,"Borough of Manhattan Tax Map Block 176, Lot 11",Designated,,10/29/13,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2539.pdf,253.6465522,2580.345163,other,New York
160,Manhattan,134,7501,256-257 and 253 Broadway,1001347501,Home Life Insurance Company Building,LP-01751,"Borough of Manhattan Tax Map Block 134, Lots 1001 and 1002",Designated,inforporating the Postal Telegraph Building,11/12/91,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1751.pdf,589.0055765,20026.61467,other,New York
162,Manhattan,279,17,55-57 Saint James Place,1002790017,Shearith Israel Graveyard,LP-00091,"Borough of Manhattan Tax Map Block 279, Lot 17.",Designated,,2/1/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0091.pdf,303.2769073,4909.481927,other,New York
163,Manhattan,846,33,200 Park Avenue South,1008460033,Everett Building,LP-01540,"Borough of Manhattan Tax Map Block 846, Lot 33.",Designated,,9/6/88,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1540.pdf,556.7652792,17696.69032,other,New York
164,Manhattan,838,48,402-404 Fifth Avenue,1008380048,Stewart & Company Building,LP-02185,"Borough of Manhattan Tax Map Block 838, Lot 48.",Designated,,4/18/06,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2185.pdf,494.6246355,10810.73863,other,New York
168,Manhattan,545,40,428 Lafayette Street,1005450040,428 Lafayette Street Building,LP-00010,"Borough of Manhattan Tax Map Block 545, Lot 40.",Designated,"a part of La Grange Terrace, also known as Colonnade Row",10/14/65,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0010.pdf,339.7874466,3944.591847,other,New York
169,Manhattan,793,55,128 West 18th Street,1007930055,128 West 18th Street Stable,LP-01816,"Borough of Manhattan Tax Map Block 793, Lot 55.",Designated,,12/11/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1816.pdf,229.1826789,1944.2719,other,New York
171,Manhattan,871,10,111 East 15th Street,1008710010,Century Assocation Building,LP-01763,"Borough of Manhattan Tax Map Block 871, Lot 10.",Designated,,1/5/93,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1763.pdf,319.7244218,5459.032006,other,New York
180,Manhattan,891,15,123 East 35th Street,1008910015,James F. D. and Harriet Lanier Residence,LP-01048,"Borough of Manhattan Tax Map Block 891, Lot 15.",Designated,,9/11/79,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1048.pdf,268.6104349,3365.121755,other,New York
181,Manhattan,844,19,33 Union Square West,1008440019,Union Building,LP-01538,"Borough of Manhattan Tax Map Block 846, Lot 30.",Designated,,7/12/88,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1538.pdf,394.4030127,5375.069004,other,New York
182,Manhattan,873,10,105 East 17th Street,1008730010,Guardian Life Insurance Company of America Annex,LP-02247,"Borough of Manhattan Tax Map Block 873, Lot 10.",Designated,,11/18/08,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2247.pdf,832.2399538,30365.85587,other,New York
183,Manhattan,793,54,126 West 18th Street,1007930054,126 West 18th Street Stable,LP-01815,"Borough of Manhattan Tax map Block 793, Lot 54.",Designated,,12/11/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1815.pdf,229.104416,1942.549291,other,New York
186,Manhattan,459,7,357 Bowery,1004590007,Germania Fire Insurance Company Bowery Building,LP-02354,"Borough of Manhattan Tax Map Block 459, Lot 7",Designated,,3/23/10,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2354.pdf,188.7171819,1734.707401,other,New York
190,Manhattan,84,1,140 West Street,1000840001,Barclay-Vesey Building,LP-01745,"Borough of Manhattan, Tax Map Block 84, Lot 1.",Designated,,10/1/91,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1745.pdf,951.2698838,52430.2965,other,New York
192,Manhattan,100,26,138-42 Nassau Street,1001000026,Morse Building,LP-02191,"Borough of Manhattan Tax Map Block 100, Lot 26.",Designated,later Nassau-Beekman Building,9/19/06,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2191.pdf,323.4679141,6494.586417,other,New York
196,Manhattan,195,17,94-100 Lafayette Street,1001950017,94-100 Lafayette Street Building,LP-02107,"Borough of Manhattan Tax Map Block 195, Lot 17.",Designated,now called the Avildsen Building,12/18/01,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2107.pdf,490.3632796,9191.591556,other,New York
200,Manhattan,46,3,100 Broadway,1000460003,American Surety Company Building,LP-01934,"Borough of Manhattan Tax Map Block 46, Lot 3.",Designated,,6/24/97,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1934.pdf,518.2958505,16658.2557,other,New York
207,Manhattan,152,25,325-333 Broadway,1001520025,325-333 Broadway Building,LP-02112,"Borough of Manhattan Tax Map Block 152, Lot 25.",Designated,,8/13/02,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2112.pdf,433.2921828,11719.34144,other,New York
208,Manhattan,50,1,115 Broadway,1000500001,United States Realty Building,LP-01558,"Borough of Manhattan Tax Map Block 50, Lot 1.",Designated,,6/7/88,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1558.pdf,680.3897571,18116.20731,other,New York
212,Manhattan,144,40,60 Hudson Street,1001440040,Western Union Building,LP-01749,"Borough of Manhattan Tax Map Block 144, Lot 40.",Designated,,10/1/91,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1749.pdf,981.1111839,54919.17004,other,New York
213,Manhattan,577,12,56 West 14th Street,1005770012,"R. H. Macy & Co. Store, 14th Street Annex",LP-02474,"Borough of Manhattan Tax Map Block 577, Lot 12/",Designated,,12/20/11,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2474.pdf,269.8886029,2708.470658,other,New York
216,Manhattan,151,7501,8 Thomas Street,1001517501,David S. Brown Store,LP-01010,"Borough of Manhattan Tax Map Block 151, Lot 27.",Designated,also known as the 8 Thomas Street Building,11/14/78,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1010.pdf,209.1255476,1857.437292,other,New York
218,Manhattan,877,74,122-120 East 22nd Street,1008770074,Russell Sage Foundation Building and Annex,LP-02065,"Borough of Manhattan Tax Map Block 877, Lot 74.",Designated,,6/20/00,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2065.pdf,525.2448554,13731.00879,other,New York
219,Manhattan,1143,1,171 West 71st Street,1011430001,Dorilton Apartments,LP-00858,"Borough of Manhattan Tax Map Block 1143, Lot 1.",Designated,,10/8/74,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0858.pdf,484.7925719,14237.45724,other,New York
222,Manhattan,192,1,32 Sixth Avenue,1001920001,Long Distance Building of the American Telephone & Telegraph Company,LP-01747,"Borough of Manhattan Tax Map Block 192, Lot 1.",Designated,,10/1/91,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1747.pdf,902.7183524,46654.15191,other,New York
225,Manhattan,315,45,228 East Broadway,1003150045,Bialystoker Center and Home for the Aged,LP-02529,Borough of Manhattan Tax Map Block 315 Lot 45,Designated,,5/21/13,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2529.pdf,304.9635121,4736.453183,other,New York
231,Manhattan,42,36,90-94 Maiden Lane,1000420036,90-94 Maiden Lane Building,LP-01648,"Borough of Manhattan Tax Map Block 42, Lot 36.",Designated,,8/1/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1648.pdf,387.52935,7599.712389,other,New York
232,Manhattan,1259,18,33 West 43rd Street,1012590018,Fire Engine Company No. 65,LP-01545,"Borough of Manhattan Tax Map Block 1259, Lot 18.",Designated,,10/2/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1545.pdf,249.77404,2307.750928,other,New York
238,Manhattan,772,64,222 West 23rd Street,1007720064,Chelsea Apartments,LP-00215,"Borough of Manhattan Tax Map Block 772, Lot 64.",Designated,now the Hotel Chelsea,3/15/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0215.pdf,555.9554277,18066.14936,other,New York
239,Manhattan,483,1,488-492 Broadway,1004830001,E. V. Haughwout Building,LP-00017,"Borough of Manhattan Tax Map Block 483, Lot 1.",Designated,,11/23/65,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0017.pdf,341.3101811,6879.791019,other,New York
240,Manhattan,151,31,311 Broadway,1001510031,311 Broadway Building,LP-02343,"Borough of Manhattan Tax Map Block 151, Lot 31.",Designated,,1/12/10,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2343.pdf,297.2730967,4260.426436,other,New York
243,Manhattan,1029,23,215 West 57th Street,1010290023,American Fine Arts Society,LP-00255,"Borough of Manhattan Tax Map Block 1029, Lot 23.",Designated,now the Arts Students League,12/10/68,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0255.pdf,565.3106435,15610.8099,other,New York
246,Manhattan,1028,7502,224-228 West 57th Street,1010287502,A. T. Demarest & Company and Peerless Motor Car Company Buildings,LP-02082,"Borough of Manhattan Tax Map Block 1028, Lot 47.",Designated,,12/19/00,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2082.pdf,497.955705,14977.79004,other,New York
247,Manhattan,80,1,195 Broadway,1000800001,American Telephone & Telegraph Company Building,LP-02194,"Borough of Manhattan Tax Map Block 80, Lot 1",Designated,,7/25/06,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2194.pdf,871.6112677,38137.72173,other,New York
250,Manhattan,88,2,14 Vesey Street,1000880002,New York County Lawyers' Association Building,LP-00076,"Borough of Manhattan Tax Map Block 88, Lot 2.",Designated,,11/23/65,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0076.pdf,361.0948473,7913.97734,other,New York
251,Manhattan,832,39,1 West 30th Street,1008320039,The Wilbraham,LP-02153,"Borough of Manhattan Tax Map Block 832, Lot 39.",Designated,,6/8/04,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2153.pdf,337.9294601,5386.279118,other,New York
252,Manhattan,837,48,390 Fifth Avenue,1008370048,Gorham Building,LP-02027,"Borough of Manhattan Tax Map Block 837, Lot 48.",Designated,,12/15/98,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2027.pdf,561.9428982,14354.4131,other,New York
253,Manhattan,1047,7502,951-969 Eighth Avenue,1010477502,Hearst Magazine Building,LP-01625,"Borough of Manhattan, Tax Map Block 1047, Lot 36.",Designated,,2/16/88,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1625.pdf,829.2931171,42945.67918,other,New York
254,Manhattan,152,31,319 Broadway,1001520031,319 Broadway Building,LP-01650,"Borough of Manhattan Tax Map Block 152, Lot 31.",Designated,,8/29/89,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1650.pdf,276.2577613,3032.159717,other,New York
255,Manhattan,1281,1,551 Fifth Avenue,1012810001,Fred F. French Building,LP-01415,"Borough of Manhattan Tax Map Block 1281, Lot 1.",Designated,,3/18/86,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1415.pdf,614.4322653,20067.40374,other,New York
259,Manhattan,174,33,359 Broadway,1001740033,359 Broadway Building,LP-01758,"Borough of Manhattan Tax Map Block 174, Lot 33.",Designated,,10/16/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1758.pdf,385.8395698,4659.146607,other,New York
260,Manhattan,856,24,51 Madison Avenue,1008560024,New York Life Insurance Company Building,LP-02067,"Borough of Manhattan Tax Map Block 856, Lot 24",Designated,,10/24/00,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2067.pdf,1271.40031,89288.95687,other,New York
263,Manhattan,818,23,21 West 16th Street,1008180023,21 West 16th Street Building,LP-01586,"Borough of Manhattan Tax Map Block 818, Lot 23.",Designated,,5/1/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1586.pdf,239.0734448,2291.436154,other,New York
264,Manhattan,172,23,70-76 Lafayette Street,1001720023,Ahrens Building,LP-01759,"Borough of Manhattan Tax Map Block 172, Lot 23.",Designated,,1/14/92,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1759.pdf,223.5175347,2385.353241,other,New York
273,Manhattan,121,1,1 Centre Street,1001210001,Municipal Building,LP-00079,"Borough of Manhattan Tax Map Block 121, Lot 1.",Designated,,2/1/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0079.pdf,1037.103202,62385.58863,other,New York
274,Manhattan,793,56,130-132 West 18th Street,1007930056,130-132 West 18th Street Stables Building,LP-01817,"Borough of Manhattan Tax Map Block 793, Lot 56.",Designated,,12/11/90,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1817.pdf,273.4245451,4018.944665,other,New York
278,Manhattan,48,1,140 Broadway,1000480001,140 Broadway,LP-02530,"Borough of Manhattan Tax Map Block 48, Lot 1",Designated,Marine Midland Bank Building,6/25/13,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2530.pdf,955.0376031,50824.20895,other,New York
283,Manhattan,805,7501,130 West 30th Street,1008057501,130 West 30th Street Building,LP-02101,"Borough of Manhattan Tax Map Block 805, Lot 81.",Designated,,11/13/01,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2101.pdf,383.36631,9151.412116,other,New York
284,Manhattan,101,1,38 Park Row,1001010001,Potter Building,LP-01948,"Borough of Manhattan Tax Map Block 101, Lot 1.",Designated,,9/17/96,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1948.pdf,453.1865395,12198.6006,other,New York
287,Manhattan,494,21,32 Prince Street,1004940021,Roman Catholic Orphan Asylum,LP-00186,"Borough of Manhattan Tax Map Block 494, Lot 21.",Designated,now Saint Patrick's Convent and Girls' School,6/21/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0186.pdf,509.1005904,15383.8422,other,New York
289,Manhattan,1021,19,1619 Broadway,1010210019,Brill Building,LP-02387,"Borough of Manhattan Tax Map Block 1021, Lot 19",Designated,,3/23/10,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2387.pdf,479.7273428,13817.61389,other,New York
290,Manhattan,21,6,71 Broadway,1000210006,Empire Building,LP-01933,"Borough of Manhattan Tax Map Block 21, Lot 6, and the portions of the adjacent sidewalk on which the described improvement is situated.",Designated,,6/25/96,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1933.pdf,592.5411703,15343.15119,other,New York
292,Manhattan,531,7504,376-380 Lafayette Street,1005317504,Schermerhorn Building,LP-00193,"Borough of Manhattan Tax Map Block 531, Lot 12.",Designated,also known as the 376-380 Lafayette Street Building,5/17/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0193.pdf,387.1555653,9321.556481,other,New York
293,Manhattan,56,4,90 West Street and 140 Cedar Street,1000560004,West Street Building,LP-01984,"Borough of Manhattan Tax Map Block 56, Lot 4.",Designated,,5/19/98,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1984.pdf,581.8082706,18654.58821,other,New York
298,Manhattan,642,1,505-507 West Street,1006420001,American Seamen's Friend Society Sailors' Home and Institute,LP-02080,"Borough of Manhattan Tax Map Block 642, Lot 1.",Designated,,11/28/00,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/2080.pdf,417.7172784,9823.822332,other,New York
303,Manhattan,123,7501,233 Broadway,1001237501,Woolworth Building,LP-01273,"Borough of Manhattan, Tax Map Block 123, Lot 22.",Designated,,4/12/83,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/1273.pdf,708.3983247,30963.66652,other,New York
304,Manhattan,851,1,Broadway and Fifth Avenue at 23rd Street,1008510001,Flatiron Building,LP-00219,"Borough of Manhattan Tax Map Block 851, Lot 1.",Designated,,9/20/66,Individual Landmark,http://s-media.nyc.gov/agencies/lpc/lp/0219.pdf,535.0795835,10029.67635,other,New York
